RAh,RAm,RAs,e_RAs,DEd,DEm,DEs,eDEs,GLON,GLAT,Si,e_Si,Pk,e_Pk,m,e_m,RM,e_RM
0,6,23.08,0.03,12,35,53,0.6,106.1118,-48.7968,223.6,6.7,7.48,0.28,3.61,0.14,-11.2,8.5
0,6,28.13,0.03,26,35,35,0.6,110.6134,-35.2008,240.4,8.2,27.53,0.34,12.95,0.16,-111.8,3.4
0,6,28.19,0.03,25,23,8.9,0.6,110.2953,-36.3801,516.4,16.4,26.24,0.17,7.24,0.05,-67.7,1.3
0,6,28.51,0.04,-12,40,52.1,0.6,84.649,-72.1239,82.9,2.9,5.51,0.31,7.93,0.45,2.3,11.7
0,6,31.87,0.05,17,0,1,0.9,107.7879,-44.547,24.7,1.1,4.98,0.26,18.56,0.97,-26.7,12.5
0,6,32.68,0.06,-38,56,7,0.7,-21.4593,-74.9287,36.8,1.8,4.66,0.29,14.65,0.91,8.5,13.9
0,6,34.93,0.03,-23,7,52.5,0.6,51.966,-79.0949,123.6,4.7,6.73,0.41,6.82,0.42,0.8,14
0,6,35.19,0.04,8,48,17.6,0.6,104.549,-52.4587,48.8,1.8,4.14,0.26,9.89,0.62,-8,13.7
0,6,36.18,0.06,-5,45,7,0.9,94.4069,-66.1088,25.8,1.4,3.81,0.32,16.82,1.41,-16.3,18.6
0,6,36.68,0.06,-28,37,18,0.8,21.7594,-79.9857,31,1.4,3.44,0.29,12.65,1.07,21.3,16.3
0,6,37.88,0.06,32,37,50.7,0.8,112.1193,-29.2985,35.4,1.7,3.87,0.29,13.29,1,-42.5,17
0,6,38.49,0.05,49,59,2.8,0.6,115.5899,-12.248,194.6,6.5,5.2,0.39,3.22,0.24,95.8,16.1
0,6,42.42,0.04,20,46,16,0.6,109.0527,-40.8921,55.3,1.7,5.19,0.28,10,0.54,-32.3,11.3
0,6,50.56,0.03,0,36,48.9,0.6,99.9945,-60.257,80,2.9,6.04,0.3,8.15,0.4,-11.2,10.8
0,6,51.21,0.05,7,3,51,0.7,103.8135,-54.1443,50.8,1.9,4.37,0.28,11.53,0.74,-13.8,13.7
0,6,51.42,0.04,21,46,51.2,0.6,109.3974,-39.9164,64.5,2,10.28,0.25,16.36,0.4,-55.2,5.1
0,6,55.47,0.11,59,41,33,0.6,117.3363,-2.6948,96.3,3.3,6.11,0.43,11.05,0.78,-160.9,15.2
0,6,56.62,0.06,5,8,56.3,1,102.8466,-55.9779,30.1,1.6,4.48,0.29,18.25,1.18,8.5,13.8
0,6,58.95,0.03,6,48,38.6,0.6,103.7382,-54.396,238.6,8.3,8.04,0.33,5.52,0.23,-23.4,8.6
0,7,2.06,0.04,19,5,51.1,0.6,108.6363,-42.5383,67.2,2.4,2.55,0.21,4.54,0.37,-16.7,18.4
0,7,4.49,0.05,-39,34,14.4,0.7,-23.3305,-74.515,48.5,1.9,5.55,0.33,12.31,0.73,23.8,11.3
0,7,6.48,0.03,5,36,8.9,0.6,103.1615,-55.5585,574.3,21.1,39.83,0.71,8.92,0.16,7.8,3.5
0,7,9.69,0.04,44,33,15.1,0.6,114.6794,-17.607,138.2,4.9,4.25,0.25,3.37,0.2,-15.6,12.4
0,7,10.19,0.04,38,21,54,0.6,113.4718,-23.6923,55.2,1.7,4.69,0.18,7.14,0.27,-171.6,8.5
0,7,12.23,0.03,5,35,34.9,0.6,103.1967,-55.5747,216.2,7.1,20.34,1.09,12.09,0.65,8.3,11.3
0,7,13.44,0.03,0,15,41.6,0.6,99.9279,-60.6202,148.2,5.2,4.01,0.33,2.96,0.24,-20.5,18.6
0,7,21.25,0.09,65,59,18.4,0.6,118.462,3.5,54.5,2.1,5.68,0.4,11.39,0.8,-212.9,15.7
0,7,23.34,0.05,53,32,11.2,0.6,116.3359,-8.7703,247.9,8.2,11.99,0.28,6.32,0.15,-10.3,6
0,7,25.45,0.04,-36,29,19.3,0.6,-14.8933,-76.7878,110.2,3.9,5.28,0.3,5.31,0.3,6.4,12.9
0,7,26.93,0.04,11,6,1.8,0.7,105.8874,-50.3098,45.9,1.8,5.09,0.26,11.87,0.61,7.8,10.7
0,7,27.87,0.03,22,4,13.9,0.6,109.66,-39.6653,815.5,27.9,24.37,0.24,3.32,0.03,-46.3,2.2
0,7,29.69,0.04,11,6,37.9,0.7,105.9086,-50.3032,29.5,1,3.48,0.26,9.93,0.74,10.8,16.1
0,7,35.62,0.03,10,21,38.4,0.6,105.6293,-51.0322,179.8,5.9,5.96,0.31,4.4,0.23,4.5,11.4
0,7,48.52,0.04,24,39,19.3,0.6,110.4706,-37.1585,47,1.5,3.82,0.22,8.57,0.49,-81.2,13.5
0,8,0.83,0.03,11,44,0.4,0.6,106.354,-49.7354,222.5,6.7,6.57,0.26,3.13,0.12,-9.2,9.1
0,8,3.44,0.04,-24,18,28.8,0.6,46.6254,-79.8346,67.8,2.5,6.19,0.45,9.9,0.72,-26.1,17.4
0,8,5.48,0.04,-28,7,31.7,0.6,24.501,-80.3505,119.4,4,5.63,0.29,5.55,0.29,-7.5,12
0,8,11.26,0.04,35,2,18.3,0.6,113.0054,-26.9983,120.5,4.6,4.78,0.29,4.88,0.3,-44.4,12.1
0,8,13.33,0.03,13,36,48.5,0.6,107.1546,-47.93,185.8,5.6,3.46,0.26,1.98,0.15,0.1,15.9
0,8,13.62,0.07,19,50,30.4,1,109.2352,-41.8779,16.4,0.6,3.4,0.25,21.83,1.61,-45.9,16.4
0,8,17.61,0.04,-38,3,28.3,0.6,-20.1245,-75.8081,79.5,2.4,7.32,0.34,9.8,0.46,7.6,9.9
0,8,17.88,0.08,36,40,10.3,1,113.3678,-25.3998,63.5,2.3,4.57,0.27,13.76,0.81,-99.1,13.1
0,8,20.76,0.04,38,36,30.2,0.6,113.7675,-23.4953,82.4,3.2,3.79,0.26,4.02,0.28,-151.2,15.7
0,8,21.28,0.03,16,14,41.9,0.6,108.1311,-45.385,96.7,2.9,11.04,0.28,11.43,0.29,-16.8,5.6
0,8,22.93,0.04,38,37,11.1,0.6,113.7773,-23.4855,160.7,5.6,4.83,0.26,2.83,0.15,-139.5,11.9
0,8,26.21,0.03,-25,59,12.3,0.6,37.2729,-80.3196,468.2,14.1,6.46,0.37,1.47,0.08,13.6,11.6
0,8,27.25,0.03,17,25,37.6,0.6,108.554,-44.2413,79.7,2.4,6.13,0.26,7.94,0.34,-22.1,9.6
0,8,28,0.03,-13,29,31,0.6,84.4461,-73.0667,191.7,5.8,4.57,0.3,2.53,0.17,-51.1,14.5
0,8,29.05,0.04,13,45,21.6,0.6,107.2992,-47.8078,103,3.5,5.62,0.26,7.25,0.34,-22.1,11.5
0,8,29.32,0.03,-5,58,45.7,0.6,95.2267,-66.5127,1321.9,39.7,10.67,0.39,0.82,0.03,-5.6,8.3
0,8,30.9,0.04,35,21,47.7,0.6,113.1469,-26.6916,121,4.3,8.54,0.25,8.08,0.24,-53.2,6
0,8,31.03,0.03,-14,20,0.3,0.6,82.7682,-73.7587,603.5,18.1,5.36,0.34,0.91,0.06,-33.1,13.6
0,8,31.98,0.05,42,17,49.8,0.6,114.5147,-19.8723,58.7,2.2,6.98,0.25,12.52,0.45,-38,7.7
0,8,38.5,0.03,-17,10,42.6,0.6,75.8994,-75.9722,310.3,9.3,7.65,0.34,2.64,0.12,7,8.8
0,8,45.98,0.03,24,55,16,0.6,110.8064,-36.9439,90.2,3.2,4.66,0.23,5.86,0.29,-84.4,11
0,8,46.07,0.04,0,3,39.5,0.7,100.5292,-60.9412,81.3,2.8,3.3,0.28,5.24,0.44,-38.5,18.8
0,8,48.72,0.03,10,34,20.4,0.6,106.177,-50.9075,126.2,4.2,10.68,0.63,10.69,0.63,9.4,12.5
0,8,49.75,0.03,0,16,41.5,0.6,100.32,-61.2653,141.9,4.3,8.37,0.32,6,0.23,7.8,8
0,8,54.5,0.03,-16,8,52.4,0.6,78.8425,-75.2431,230.5,6.9,6.45,0.28,3.02,0.13,-3.2,9.8
0,8,56.55,0.03,-19,12,31.1,0.6,69.7659,-77.4367,96.1,3.5,5.81,0.31,6.57,0.35,18.1,11
0,9,2.89,0.04,36,7,19.9,0.6,113.4212,-25.9655,145.8,4.4,3.93,0.26,2.82,0.19,-89.1,13.1
0,9,3.11,0.03,-6,26,19,0.6,95.0633,-66.9885,84.2,3,5.87,0.27,7.34,0.34,-3.9,11
0,9,4.08,0.03,6,28,21.7,0.6,104.4256,-54.8695,246.1,8.7,7.52,0.27,3.52,0.13,-17.1,7.4
0,9,6.02,0.03,-20,56,32.3,0.6,63.2976,-78.5318,545.4,16.4,4.32,0.29,0.85,0.06,39.1,15
0,9,7.24,0.03,8,5,26.7,0.6,105.2165,-53.3192,62.9,1.9,6.58,0.26,10.88,0.43,14.8,9
0,9,7.6,0.09,25,31,22.6,0.8,111.0593,-36.3715,41.4,2,3.52,0.26,13.28,0.98,-94.1,16.6
0,9,10.02,0.04,34,9,1.7,0.6,113.0424,-27.9083,60.5,2.2,4.58,0.29,8.1,0.51,-88.1,12.5
0,9,18.93,0.03,4,57,56.7,0.6,103.7595,-56.33,320.6,12.3,11.17,0.27,4.2,0.1,2.7,5.3
0,9,23.07,0.03,-28,21,53.9,0.6,22.9288,-80.6168,205.8,6.2,10.37,0.28,5.18,0.14,-4.6,6
0,9,24.43,0.04,-31,46,15.6,0.6,3.5087,-79.7467,319.1,10.8,13.09,0.29,4.58,0.1,20.7,4.7
0,9,26.39,0.04,-35,48,9.5,0.6,-13.8004,-77.5476,142.3,5.1,5.94,0.33,4.46,0.25,4.1,11.5
0,9,34.71,0.03,5,25,48.5,0.6,104.1141,-55.9047,196.6,6.7,6.47,0.27,4,0.17,-1.4,8.9
0,9,35.21,0.03,18,3,43.8,0.6,109.1196,-43.6843,268.2,9.9,9.1,0.21,4.36,0.1,-15.8,5.8
0,9,35.76,0.04,-32,16,36.9,0.6,0.8704,-79.5645,388.3,11.7,17.65,0.67,4.36,0.17,-2.9,7.7
0,9,43.27,0.14,77,24,40.4,0.6,120.5939,14.7292,627.7,18.8,17.59,0.33,2.96,0.06,53.2,3.5
0,9,44.2,0.05,43,25,55.3,0.6,114.9531,-18.7928,73.8,2.6,3.93,0.27,5.96,0.41,-25.7,20.5
0,9,45.21,0.04,-31,27,1.8,0.6,5.0085,-79.9422,134.8,4.1,14.29,0.29,10.66,0.22,1.2,4.2
0,9,47.13,0.04,6,5,51.1,0.6,104.5386,-55.2798,49.2,1.5,4.19,0.29,9.67,0.67,10.3,15.4
0,9,47.84,0.13,76,3,19,0.6,120.3664,13.3913,294.7,8.9,15.6,0.29,5.39,0.1,32.8,4.4
0,9,51.17,0.03,12,43,33.6,0.6,107.4044,-48.888,1004.8,31.9,23.29,1.38,4.97,0.29,-0.7,54.2
0,9,51.64,0.03,17,42,7.1,0.6,109.0961,-44.05,109.2,3.3,5.93,0.24,5.63,0.23,3.4,8.5
0,9,53.62,0.03,12,45,22.4,0.6,107.4303,-48.8611,949.6,32.3,104.24,1.28,17.71,0.22,-0.2,3.2
0,9,55.07,0.04,-24,42,35,0.6,45.142,-80.3594,88,3.2,5.59,0.31,7.31,0.41,14.6,12.7
0,9,56.3,0.03,-28,29,23.3,0.6,22.0897,-80.726,298.4,11.6,5.37,0.32,2.17,0.13,-9.1,14.6
0,10,1.26,0.04,-28,29,40,0.6,22.0492,-80.7435,135.6,5.4,7.76,0.32,6.26,0.26,11.9,8.7
0,10,5.12,0.03,-23,16,48.6,0.6,53.0275,-79.8903,207.8,7.3,7.34,0.29,3.85,0.15,17.6,8.7
0,10,5.91,0.04,-39,27,42.3,0.6,-24.794,-74.9662,232.5,7.6,10.4,0.35,6.99,0.24,5.2,7.2
0,10,6.29,0.06,58,4,1.9,0.6,117.4719,-4.3657,156.7,5.5,6.23,0.35,4.45,0.25,-66.2,10.5
0,10,7.31,0.03,26,8,28.4,0.6,111.4838,-35.8104,136.7,4.1,5.08,0.28,3.92,0.22,-79.9,13.6
0,10,7.82,0.04,30,45,21.1,0.6,112.5472,-31.2816,367.2,11.9,7.58,0.3,2.75,0.11,-51.2,8.3
0,10,18.25,0.03,14,33,36.7,0.6,108.2185,-47.1331,222.3,6.7,5.82,0.26,2.77,0.12,-25.6,10.5
0,10,19.37,0.03,18,15,47.1,0.6,109.4165,-43.5271,181.9,6.4,4.99,0.23,3,0.14,-35.7,9.9
0,10,25.29,0.04,33,29,1,0.6,113.195,-28.6115,189.2,6.6,12.84,0.53,7.15,0.3,-44.3,9.7
0,10,25.67,0.04,33,30,9.5,0.6,113.2005,-28.593,299.4,10.5,39.84,0.26,14.2,0.09,-45.4,1.5
0,10,26.47,0.07,12,51,8.3,0.9,107.6624,-48.8002,40.4,2,5.45,0.34,18.76,1.17,-3.2,12.5
0,10,28.8,0.03,20,47,49.4,0.6,110.1999,-41.0599,158.4,4.8,3.43,0.25,2.44,0.18,-36.4,16.2
0,10,29.34,0.06,-33,17,9.9,0.7,-4.4068,-79.2303,87.4,3.4,3.71,0.29,6.73,0.53,-53,16.6
0,10,29.37,0.04,-34,31,23.3,0.6,-9.6774,-78.5244,73.1,2.7,3.96,0.32,5.54,0.45,38,17.4
0,10,30.84,0.04,18,54,53.3,0.6,109.6716,-42.9008,126,4.5,6.35,0.27,7.56,0.32,-30,9
0,10,33.45,0.03,-11,20,16.4,0.6,89.6502,-71.5171,117.7,4,3.58,0.27,3.89,0.29,7.1,16.1
0,10,34.99,0.04,-30,54,15.8,0.6,7.5888,-80.3083,189.3,6.7,7.04,0.29,3.72,0.15,-10.4,9.3
0,10,35.58,0.08,-30,54,2.3,1.1,7.6053,-80.3116,16.2,0.7,4.09,0.29,3.06,0.22,-4.2,16.5
0,10,35.62,0.03,1,11,46.1,0.6,102.159,-60.018,146.1,4.4,5.03,0.3,3.49,0.21,-16.3,12.9
0,10,36.35,0.03,-13,9,4,0.6,86.5822,-73.0725,193.6,6.8,11.56,0.28,6.61,0.16,3,5.2
0,10,38.45,0.03,-18,59,35.3,0.6,71.7476,-77.5912,333,11.3,11.96,0.27,4.05,0.09,-10.4,5.2
0,10,39.26,0.03,19,25,10.3,0.6,109.8628,-42.4149,186.4,6.6,10.1,0.24,5.87,0.14,-30.3,5.1
0,10,39.91,0.06,48,43,28.1,0.7,116.0335,-13.6004,32.9,1.4,3.87,0.29,12.45,0.93,-27,16.1
0,10,40.06,0.09,48,48,20.5,0.7,116.0474,-13.5203,49.4,1.9,4.44,0.26,13.79,0.81,-19.4,13.5
0,10,40.42,0.03,-25,27,38.4,0.6,40.9861,-80.7154,128.4,4.5,8.85,0.32,7.86,0.28,18.5,7.9
0,10,42.46,0.03,29,56,12.9,0.6,112.5118,-32.1094,215.6,6.5,3.42,0.27,1.68,0.13,-35,16.9
0,10,42.91,0.03,-6,3,34.7,0.6,96.4199,-66.8118,192.7,6.7,6.91,0.32,3.74,0.17,23.8,10.3
0,10,46.96,0.03,-6,4,3.8,0.6,96.4509,-66.8259,255.7,10.1,12.19,0.31,5.07,0.13,5.3,5.8
0,10,51.63,0.05,-18,52,53.4,0.6,72.2914,-77.5528,88.8,3.4,9.17,0.31,16.29,0.55,12.5,7.3
0,10,52.18,0.12,74,31,36.8,0.6,120.1804,11.8723,91.2,3.3,11.07,0.35,16.31,0.52,-17.2,7
0,10,53.65,0.03,-21,57,3.9,0.6,60.062,-79.4319,387.8,11.6,8.11,0.3,2.19,0.08,-7.4,8
0,10,59.52,0.05,49,4,24.1,0.6,116.1458,-13.2648,171.8,6.1,7.95,0.3,4.95,0.19,-6.2,8
0,11,0.3,0.04,-33,2,17.4,0.6,-3.5752,-79.4527,162.7,5.8,7.6,0.3,4.85,0.19,3.9,8.8
0,11,3.76,0.05,32,17,11.6,1.5,113.0997,-29.8132,69.8,2.8,11.01,0.78,13.96,0.99,-29.8,21
0,11,4.03,0.04,-37,25,11,0.6,-20.0032,-76.649,70.1,2.6,6.69,0.32,10.05,0.48,13.2,9
0,11,4.21,0.03,8,51,54.9,0.6,106.3307,-52.7005,101.2,3.1,5.11,0.26,5.23,0.27,1.7,11.6
0,11,5.84,0.07,12,50,28.5,0.8,107.8943,-48.8491,51.2,2,7.07,0.31,20.68,0.91,6.1,10
0,11,7.28,0.05,32,17,13.6,0.6,113.1139,-29.8149,241,7.8,18.8,0.65,18.17,0.63,-29.7,7.8
0,11,7.38,0.03,17,29,49,0.6,109.4421,-44.3163,262.8,9.1,11.18,0.23,4.56,0.09,-8.8,4.5
0,11,8.27,0.03,12,35,31.3,0.6,107.8188,-49.0936,66.9,2.5,3.76,0.31,6.22,0.51,-30.1,16.4
0,11,8.66,0.04,43,15,38.2,0.6,115.1895,-19.0046,101.9,3.1,6.21,0.3,6.37,0.31,-28.4,10.8
0,11,11.39,0.04,32,17,50,0.6,113.1324,-29.8075,89.4,3.6,18,0.91,15.05,0.76,-31.4,13
0,11,13.31,0.04,-31,50,31.2,0.6,2.2118,-80.0661,410.4,12.3,5.69,0.32,1.56,0.09,8.3,11.2
0,11,13.39,0.05,53,39,26.5,0.6,116.9238,-8.7447,164.7,5.8,4.47,0.32,2.97,0.21,-36.7,17.2
0,11,15.57,0.04,-9,16,19.8,0.6,93.0629,-69.779,51.5,1.6,5.14,0.35,10.55,0.72,15.6,13.3
0,11,22.75,0.03,22,31,37.8,0.6,110.9324,-39.4094,130.6,4.6,5.5,0.26,4.78,0.23,-49.3,10.5
0,11,29.48,0.05,-15,55,40.9,0.8,81.2966,-75.4633,37.1,1.5,4.08,0.29,12.56,0.89,-4.5,14.6
0,11,35.26,0.03,8,23,55.7,0.6,106.3368,-53.1841,625.3,18.8,31.25,0.3,5.18,0.05,3.2,2
0,11,35.46,0.05,50,41,19,0.6,116.5062,-11.6854,61.1,1.9,4.6,0.34,7.8,0.58,40.6,14.4
0,11,37.6,0.03,-23,59,18,0.6,50.0071,-80.4917,275,9.7,5.84,0.32,2.28,0.12,7.1,12.3
0,11,39.33,0.04,30,40,39.2,0.6,112.9078,-31.4187,156.7,4.7,3.67,0.31,2.41,0.2,-12.3,17.6
0,11,40.4,0.03,-14,34,4.7,0.6,84.5359,-74.3941,174.4,5.3,8.15,0.29,4.8,0.17,15.7,7
0,11,43.02,0.03,25,31,49.7,0.6,111.7732,-36.4791,89.5,2.7,5.27,0.26,6.07,0.3,-49.5,12
0,11,53.57,0.05,49,31,28.3,0.6,116.3681,-12.8426,53.5,1.7,7.09,0.36,13.72,0.7,1.5,11
0,11,53.66,0.04,34,16,37.1,0.6,113.6957,-27.8846,113.1,4,4.49,0.29,4.4,0.28,-45.4,14.8
0,12,3.22,0.03,-4,50,22.6,0.6,98.3559,-65.8144,77.5,2.7,4.85,0.3,7.15,0.44,-2.6,13.2
0,12,6.54,0.08,69,9,7.9,0.6,119.4248,6.5486,373.4,13,6.14,0.46,4.02,0.3,-59.2,15.7
0,12,8.38,0.03,7,19,51.4,0.6,106.0935,-54.251,72.3,2.2,3.94,0.25,5.73,0.36,-22.1,14.5
0,12,10.93,0.04,-34,21,3.6,0.7,-10.0705,-78.9059,72.9,2.6,5.85,0.3,9.27,0.48,22.6,11.6
0,12,11.51,0.03,-19,24,4.9,0.6,71.4994,-78.1371,104.7,3.2,8.33,0.28,8.77,0.29,11,7.5
0,12,13.38,0.05,43,58,54.2,1.1,115.5162,-18.3247,59.1,2.2,3.65,0.28,10.25,0.79,-74.7,16.6
0,12,17.96,0.04,-33,21,57.8,0.6,-5.8872,-79.5038,850.9,25.5,17.88,0.34,2.32,0.04,14.1,3.5
0,12,19.4,0.03,-22,54,17.1,0.6,56.2832,-80.1884,125.9,4.3,6.89,0.29,6.27,0.26,29,9.5
0,12,23.6,0.04,-5,0,7.1,0.6,98.4007,-65.9965,116.2,3.9,10.7,0.32,12.65,0.38,-0.1,6.7
0,12,24.21,0.03,8,9,18.3,0.6,106.5593,-53.4713,71.2,2.2,5.76,0.29,8.58,0.43,0.3,11
0,12,25.15,0.03,-18,48,8.7,0.6,73.756,-77.7632,418.2,14.7,7.67,0.29,1.99,0.08,7.5,7.8
0,12,31.28,0.04,35,43,32,0.6,114.1155,-26.4791,272.4,9.2,12.61,0.32,5.31,0.13,-78,6.3
0,12,31.98,0.03,-11,40,39.9,0.6,90.4611,-72.0514,158.9,4.8,3.92,0.28,2.55,0.18,-8.9,14.5
0,12,32.99,0.06,57,36,18.2,0.6,117.7223,-4.8728,638.4,22,15.38,0.33,2.69,0.06,-130,5.1
0,12,36.31,0.04,20,37,36.4,0.6,110.7999,-41.3284,66.1,2.4,7.64,0.27,12.84,0.45,-24.3,8.3
0,12,36.49,0.4,85,43,13.4,0.6,122.1492,22.9077,689.5,23.2,26.72,0.27,6.37,0.06,-10.3,2
0,12,38.14,0.03,27,2,40.7,0.6,112.3714,-35.0302,603.8,18.1,13.34,0.3,2.29,0.05,-33.7,5.2
0,12,40.38,0.04,20,37,57.8,0.6,110.8222,-41.3257,60.2,2.2,4.4,0.29,7.38,0.49,-42.2,14
0,12,40.88,0.05,47,4,21.1,0.6,116.1073,-15.285,116.5,3.5,5.62,0.25,4.95,0.22,-18.2,12.2
0,12,41.63,0.03,-14,31,12,0.6,85.3964,-74.4942,251.3,7.6,11.7,0.27,4.74,0.11,1.1,4.8
0,12,52.9,0.04,40,32,46.7,0.6,115.0592,-21.7353,375.8,12.8,6.93,0.33,3.12,0.15,-69,9.1
0,12,53.34,0.03,-10,20,26.9,0.6,92.6901,-70.9137,120.9,4.1,11.8,0.26,11.97,0.26,11.3,4.7
0,12,54.83,0.04,2,1,24.9,0.6,103.7532,-59.4061,51.1,1.9,5.46,0.32,9.74,0.57,-16.3,12.9
0,12,55.03,0.05,39,24,45.9,0.6,114.8692,-22.8552,48,1.5,3.58,0.29,7.58,0.61,-87.8,18.1
0,12,55.43,0.05,-39,23,31.6,0.9,-26.3308,-75.3504,60.9,2.5,8.91,0.63,21.65,1.53,-3.2,14.2
0,12,56.41,0.12,-10,19,48.2,1.8,92.7393,-70.9098,8,0.5,3.24,0.27,11.3,0.94,40.3,17
0,12,59.95,0.04,-39,54,25.7,0.6,-27.5425,-74.9393,493.6,17.4,13.16,0.34,2.74,0.07,10.2,5.6
0,13,0.02,0.04,-39,22,8.4,0.6,-26.3242,-75.3778,136.7,4.8,18.73,0.42,15.92,0.36,7.2,4.6
0,13,2.71,0.03,6,24,5.3,0.6,106.0509,-55.207,146.8,5.1,7.36,0.28,5.58,0.21,-11.3,8.3
0,13,8.76,0.07,-9,58,34,0.9,93.3605,-70.6167,30.6,1.4,4.14,0.28,16.4,1.11,18.7,14.7
0,13,9.36,0.04,0,50,57.2,0.7,103.1723,-60.5455,31.7,1,27.5,0.42,8.54,0.13,-8.2,2.8
0,13,10.91,0.03,0,51,42.4,0.6,103.1925,-60.5355,1620.1,55,80,0.34,5.45,0.02,-8.8,0.8
0,13,12.17,0.04,46,38,20.6,0.6,116.1293,-15.7271,126.7,3.8,6.38,0.28,5.72,0.25,22.3,9.8
0,13,14.32,0.05,46,20,20,0.6,116.0877,-16.0246,266.3,8.3,9.25,0.25,6.31,0.17,-41.2,7.3
0,13,14.79,0.03,20,47,32.6,0.6,111.0391,-41.1958,316.9,10.8,7.57,0.54,2.72,0.19,-37.9,14.9
0,13,17.95,0.04,18,1,2.1,0.7,110.3006,-43.9171,35.6,1.4,5.4,0.26,16.39,0.79,-7.5,10.1
0,13,20.06,0.07,52,11,10.9,0.7,117.0138,-10.247,47.9,1.8,6.84,0.39,16.72,0.95,-3,10.1
0,13,20.25,0.03,20,47,48.9,0.6,111.068,-41.1955,378.8,12.9,24.93,0.35,7.65,0.11,-26.1,3.3
0,13,20.71,0.03,-15,13,48.2,0.6,84.351,-75.1681,117.5,3.6,4.53,0.26,3.99,0.23,11.1,13
0,13,22.52,0.04,8,32,1.6,0.7,107.1072,-53.1645,44.1,1.7,6.47,0.27,16.06,0.67,-18.8,9.2
0,13,24.1,0.03,-13,32,48.9,0.6,87.857,-73.7703,186.5,6.6,7.98,0.28,4.92,0.17,1.5,7.4
0,13,29,0.03,5,38,5.8,0.6,105.8827,-55.9754,135.8,4.5,11.27,0.27,10.49,0.25,3.7,5.2
0,13,30.66,0.05,55,35,56.1,0.6,117.5528,-6.8762,303.8,10.2,26.64,0.39,10.43,0.15,-55.8,3
0,13,31.09,0.04,40,51,36,0.6,115.2409,-21.4448,1650.9,64.2,35.06,0.36,2.31,0.02,-39.3,2
0,13,31.75,0.03,24,27,49.3,0.6,112.0273,-37.6041,115,4,8.68,0.27,8.56,0.27,-69.9,7
0,13,34.18,0.03,11,29,3.1,0.6,108.3128,-50.3096,282.6,9.7,6.83,0.26,2.73,0.1,8,9.1
0,13,37.34,0.04,-34,56,16.1,0.6,-13.3791,-78.759,134,4.7,4.82,0.27,3.89,0.22,-15.3,12
0,13,40.31,0.04,14,57,32.8,0.7,109.5137,-46.9264,38.2,1.5,3,0.25,8.5,0.71,-19.3,19.3
0,13,44.09,0.04,34,41,40.7,0.6,114.1975,-27.5369,1519,53.6,96.4,0.32,6.75,0.02,-77,0.8
0,13,50.99,0.05,32,45,24.3,0.7,113.8592,-29.452,36.7,1.2,3.92,0.32,10.66,0.87,-4.1,16.9
0,13,54.13,0.03,-4,23,52.8,0.6,99.7868,-65.569,303.1,9.1,15.3,0.31,5.59,0.11,-1.5,4.4
0,13,54.84,0.03,20,45,22.9,0.6,111.2333,-41.2615,624.8,20.5,27.16,0.3,5.41,0.06,-36.9,2.3
0,13,55.44,0.08,66,26,39.6,0.6,119.1895,3.8455,508.2,15.3,6.19,0.42,2.13,0.14,-96.2,17.6
0,13,55.94,0.03,12,35,29.9,0.6,108.8336,-49.2507,81.7,2.5,6.96,0.32,8.59,0.39,8.1,9.7
0,13,56.42,0.03,19,10,41.8,0.6,110.8265,-42.8104,160.9,4.8,4.15,0.29,2.63,0.18,-11.4,14.7
0,13,56.93,0.03,-9,20,0.4,0.6,94.7249,-70.1246,814.4,25.2,58.77,0.31,10.86,0.06,17.2,1.2
0,13,59.97,0.04,6,33,47.2,0.7,106.5246,-55.1116,42.1,1.3,6.83,0.26,16.45,0.63,-3.8,8.9
0,14,14.92,0.03,-15,36,38.5,0.6,84.1858,-75.6047,207.8,7.3,7.68,0.3,4.14,0.16,-15.5,8.1
0,14,17.51,0.04,32,33,14,0.6,113.9259,-29.6675,162.9,4.9,5.85,0.32,3.9,0.21,-63.2,11.1
0,14,19.89,0.03,8,54,2.2,0.6,107.6356,-52.8656,324.4,12,8.1,0.28,3.07,0.11,-0.4,8
0,14,21.01,0.03,16,28,47.2,0.6,110.2037,-45.4734,157.6,6,4.69,0.28,3.53,0.21,-4.5,13.5
0,14,25.19,0.04,23,14,14.7,0.6,111.9943,-38.8469,175.8,6.3,8.35,0.28,7.15,0.24,-43.6,7.3
0,14,27.26,0.04,-28,12,21.2,0.6,23.3005,-81.7428,117.5,3.6,7.77,0.36,7.1,0.33,5.6,10.1
0,14,27.61,0.05,54,40,42.2,0.6,117.5526,-7.8067,127.8,4.5,4.56,0.31,4.01,0.27,-36.3,15.4
0,14,33.79,0.04,28,15,7.2,0.6,113.1409,-33.9177,96,2.9,3.57,0.29,3.83,0.31,-31.1,16.2
0,14,37.3,0.04,-33,28,16.8,0.6,-7.9197,-79.8402,188,6.6,10.37,0.38,5.84,0.21,3.6,6.9
0,14,37.96,0.04,-30,59,18.8,0.6,5.1058,-81.083,192.8,5.8,6.53,0.33,3.6,0.18,-13,10.7
0,14,40.41,0.04,-24,29,21.4,0.6,48.5793,-81.3179,68.8,2.1,4.78,0.32,7.82,0.52,-18.8,14.7
0,14,42.04,0.04,-40,8,35.1,0.6,-29.0889,-74.9258,133.2,4.5,9.3,0.3,8.96,0.29,7.4,7.3
